Site_ID_split,Level_layer_concentration,TaxUnit,TaxUnit_unique,Timeslice,Long,Lat,Dating_BP,Dating_method,Dating_qual,Site_type,Site_strat,Ass_pos,Ass_coh,Site_fau2,Site_excav,Key_references,Macro_region,Macro_region_code,Site_ID,LabCode/Ref,Site (from main datasheet + 14c-palaeolithic),Site_ID (from main datasheet),Layer/Context (from main datasheet),Additional info on layer/context not originally in the datasheet,TaxUnit (from main datasheet),Conv_C14_date,Conv_std,AMS_C14_date,AMS_Pm/Std,Dated material,Dated species,Informaton on pretreatment,Source (Database/Literature),Org. Lit. Reference (if given),Other comments/observation,median_SPD_age_calBP,oneSigma_rangeMin,oneSigma_rangeMax
Meiendorf,NA,Hamburgian,Ham_NG,1,10.176,53.626,15000-14000,C14,Reliable,Openair,Stratified,Primary/insitu,Homogeneous,TRUE,Before WW2,Rust 1937,Northern Germany,NG,Meiendorf,W-264,Meiendorf D,Meiendorf,NA,NA,classic Hamburgian,11790,200,NA,NA,cervides antler collagen bulked sample,Rangifer tarandus,NA,Radiocarbon Palaeolithic Europe Database v27,Banadora. Valentin B. 2007. http://lara.inist.fr/bitstream/2332/1360/1/PCRTardi2007.pdf,NA,14367,13613,14959
HelgaAbri,IIId-IIF7,Late/Transitional Magdalenian,TransMag_SG,1,9.75384,48.378886,"15,000-14,300",C14,Reliable,Rockshelter,Stratified,Primary/insitu,Homogeneous,TRUE,1950-1980,"Hahn and Scheer 1983,Hess 2019",Southern Germany,SG,HelgaAbri,ETH-57286,Helga-Abri,HelgaAbri,IIId-IIF7,(IIId),Late/Transitional Magdalenian,13081,47,NA,NA,charcoal,NA,NA,NA,Hess 2019,NA,15470,14851,15768
HelgaAbri,IIId-IIF7,Late/Transitional Magdalenian,TransMag_SG,1,9.75384,48.378886,"15,000-14,300",C14,Reliable,Rockshelter,Stratified,Primary/insitu,Homogeneous,TRUE,1950-1980,"Hahn and Scheer 1983,Hess 2019",Southern Germany,SG,HelgaAbri,ETH-57288,Helga-Abri,HelgaAbri,IIId-IIF7,(IIIa),Late/Transitional Magdalenian,12518,45,NA,NA,charcoal,NA,NA,NA,Hess 2019,NA,15470,14851,15768
HelgaAbri,IIId-IIF7,Late/Transitional Magdalenian,TransMag_SG,1,9.75384,48.378886,"15,000-14,300",C14,Reliable,Rockshelter,Stratified,Primary/insitu,Homogeneous,TRUE,1950-1980,"Hahn and Scheer 1983,Hess 2019",Southern Germany,SG,HelgaAbri,ETH-57289,Helga-Abri,HelgaAbri,IIId-IIF7,(IIF7),Late/Transitional Magdalenian,12941,46,NA,NA,charcoal,NA,NA,NA,Hess 2019,NA,15470,14851,15768
ZigeunerfelsFG,H/I-F,Late/Transitional Magdalenian,TransMag_SG,1,9.159282,48.087509,"14,700-14,300",C14,Reliable,Rockshelter,Stratified,Primary/insitu,Homogeneous,TRUE,1950-1980,"Taute 1972,Hornauer-Jahnke and Noack 2019",Southern Germany,SG,"ZigeunerfelsF,ZigeunerfelsFG",H-4273-3537,Zigeunerfels (Schicht F),"ZigeunerfelsF,ZigeunerfelsFG",H/I-F,NA,Late Palaeolithic/Mesolithic,12120,100,NA,NA,NA,NA,NA,Taute unpublished,Jochim et al. 2015,NA,14238,13815,14804
ZigeunerfelsFG,H/I-F,Late/Transitional Magdalenian,TransMag_SG,1,9.159282,48.087509,"14,700-14,300",C14,Reliable,Rockshelter,Stratified,Primary/insitu,Homogeneous,TRUE,1950-1980,"Taute 1972,Hornauer-Jahnke and Noack 2019",Southern Germany,SG,ZigeunerfelsFG,OxA-17268,Zigeunerfels (Schicht F),ZigeunerfelsFG,H/I-F,F-H,Late Magdalenian,NA,NA,12375,50,NA,NA,NA,Radiocarbon Palaeolithic Europe Database v30,NA,NA,14238,13815,14804
ZigeunerfelsFG,H/I-F,Late/Transitional Magdalenian,TransMag_SG,1,9.159282,48.087509,"14,700-14,300",C14,Reliable,Rockshelter,Stratified,Primary/insitu,Homogeneous,TRUE,1950-1980,"Taute 1972,Hornauer-Jahnke and Noack 2019",Southern Germany,SG,ZigeunerfelsFG,Poz-20321,Zigeunerfels (Schicht F),ZigeunerfelsFG,H/I-F,F-H,Late Magdalenian,NA,NA,12150,60,NA,NA,NA,Radiocarbon Palaeolithic Europe Database v30,NA,NA,14238,13815,14804
ZigeunerfelsFG,H/I-F,Late/Transitional Magdalenian,TransMag_SG,1,9.159282,48.087509,"14,700-14,300",C14,Reliable,Rockshelter,Stratified,Primary/insitu,Homogeneous,TRUE,1950-1980,"Taute 1972,Hornauer-Jahnke and Noack 2019",Southern Germany,SG,ZigeunerfelsFG,Poz-20369,Zigeunerfels (Schicht F),ZigeunerfelsFG,H/I-F,F-H,Late Magdalenian,NA,NA,12430,60,NA,NA,NA,Radiocarbon Palaeolithic Europe Database v30,NA,NA,14238,13815,14804
Felsstalle,IIIb-IIIa,Late/Transitional Magdalenian,TransMag_SG,1,9.651667,48.281944,"15,000-14,500",C14,Reliable,Rockshelter,Stratified,Primary/insitu,Homogeneous,TRUE,1950-1980,Kind 1987,Southern Germany,SG,Felsstalle,OxA-6428,Felsställe,Felsstalle,IIIb-IIIa,IIIb,Magdalenian,NA,NA,12505,80,NA,NA,NA,NA,Béreiziat 2020,NA,14674,14456,14980
Felsstalle,IIIb-IIIa,Late/Transitional Magdalenian,TransMag_SG,1,9.651667,48.281944,"15,000-14,500",C14,Reliable,Rockshelter,Stratified,Primary/insitu,Homogeneous,TRUE,1950-1980,Kind 1987,Southern Germany,SG,Felsstalle,OxA-6426,Felsställe,Felsstalle,IIIb-IIIa,IIIb,Magdalenian,NA,NA,12475,80,NA,NA,NA,NA,Béreiziat 2021,NA,14674,14456,14980
AbriSchweizersbild,Untere Fundschicht,Late Magdalenian/Technokomplex E,LMagTKE_CH,1,8.640156,47.723933,"15,500-14,000",C14,Reliable,Rockshelter,Stratified,Primary/insitu,Homogeneous,TRUE,Before WW2,Höneisen and Peyer 1994,Switzerland,CH,AbriSchweizersbild,OxA-5744,Abri Schweizersbild,AbriSchweizersbild,Untere Fundschicht,NA,Late Magdalenian/Technokomplex E,NA,NA,11780,90,cutmarked bone,?Reindeer,NA,Radiocarbon Palaeolithic Europe Database v27,"Höneisen, M. & Peyer, S. 1994",NA,16371,13504,17056
AbriSchweizersbild,Untere Fundschicht,Late Magdalenian/Technokomplex E,LMagTKE_CH,1,8.640156,47.723933,"15,500-14,000",C14,Reliable,Rockshelter,Stratified,Primary/insitu,Homogeneous,TRUE,Before WW2,Höneisen and Peyer 1994,Switzerland,CH,AbriSchweizersbild,OxA-5745,Abri Schweizersbild,AbriSchweizersbild,Untere Fundschicht,NA,Late Magdalenian/Technokomplex E,NA,NA,13940,100,worked and plished long bone fragment,NA,NA,Radiocarbon Palaeolithic Europe Database v27,"Höneisen, M. & Peyer, S. 1994",NA,16371,13504,17056
HauteriveChampreveyres,secteur 1,Older Azilian,EAzil_CH,1,6.971148,47.007249,14.3,C14,Reliable,Openair,Stratified,Primary/insitu,Homogeneous,TRUE,1980-2000,Leesch et al. 2004,Switzerland,CH,HauteriveChampreveyres,UZ-2284,Hauterive-Champréveyres (secteur 1),HauteriveChampreveyres,secteur 1,(Foyer L23),Older Azilian,12120,170,NA,NA,NA,NA,NA,Leesch 1993,Leesch 1993,"Correlation to ""secteur 1"" not certain",14452,13802,15056
HauteriveChampreveyres,secteur 1,Older Azilian,EAzil_CH,1,6.971148,47.007249,14.3,C14,Reliable,Openair,Stratified,Primary/insitu,Homogeneous,TRUE,1980-2000,Leesch et al. 2004,Switzerland,CH,HauteriveChampreveyres,UZ-2170,Hauterive-Champréveyres (secteur 1),HauteriveChampreveyres,secteur 1,(Foyer E18),Older Azilian,12550,130,NA,NA,NA,NA,NA,Leesch 1993,Leesch 1993,"Correlation to ""secteur 1"" not certain",14452,13802,15056
AbriNeumuhle,Obere Schuttschicht (Schicht 1),Older Azilian,EAzil_CH,12,7.327545,47.43983,"14,600-13,200",C14,Reliable,Rockshelter,Stratified,Primary/insitu,Homogeneous,TRUE,1950-1980,Sedlmeier 2015,Switzerland,CH,AbriNeumuhle,ETH-44393,Abri Neumühle,AbriNeumuhle,Obere Schuttschicht (Schicht 1),NA,Older Azilian,12305,40,NA,NA,tooth,Equus ferus,NA,Sedlmeier 2015,Sedlmeier 2015,NA,13978,13794,14203
AbriNeumuhle,Obere Schuttschicht (Schicht 1),Older Azilian,EAzil_CH,12,7.327545,47.43983,"14,600-13,200",C14,Reliable,Rockshelter,Stratified,Primary/insitu,Homogeneous,TRUE,1950-1980,Sedlmeier 2015,Switzerland,CH,AbriNeumuhle,Erl-13574,Abri Neumühle,AbriNeumuhle,Obere Schuttschicht (Schicht 1),NA,Older Azilian,12073,70,NA,NA,Metatarsus,Cervus elaphus,NA,Sedlmeier 2015,Sedlmeier 2015,NA,13978,13794,14203
AbriNeumuhle,Obere Schuttschicht (Schicht 1),Older Azilian,EAzil_CH,12,7.327545,47.43983,"14,600-13,200",C14,Reliable,Rockshelter,Stratified,Primary/insitu,Homogeneous,TRUE,1950-1980,Sedlmeier 2015,Switzerland,CH,AbriNeumuhle,Erl-13573,Abri Neumühle,AbriNeumuhle,Obere Schuttschicht (Schicht 1),NA,Older Azilian,12094,69,NA,NA,tibia,Cervus elaphus,NA,Sedlmeier 2015,Sedlmeier 2015,NA,13978,13794,14203
AbriNeumuhle,Obere Schuttschicht (Schicht 1),Older Azilian,EAzil_CH,12,7.327545,47.43983,"14,600-13,200",C14,Reliable,Rockshelter,Stratified,Primary/insitu,Homogeneous,TRUE,1950-1980,Sedlmeier 2015,Switzerland,CH,AbriNeumuhle,UtC-9040,Abri Neumühle,AbriNeumuhle,Obere Schuttschicht (Schicht 1),NA,Older Azilian,11990,70,NA,NA,bone,Capra ibex,NA,Sedlmeier 2015,Sedlmeier 2015,NA,13978,13794,14203
GrottedeBichon,n/a,Older Azilian,EAzil_CH,23,6.849723,47.149998,"13,900-12,900",C14,Reliable,Cave,Stratified,Primary/insitu,Homogeneous,TRUE,1980-2000,Chauvière 2008,Switzerland,CH,GrottedeBichon,ETH-4246/uz-2423,Grotte de Bichon,GrottedeBichon,NA,NA,"Final Palaeolithic, Azilian",NA,NA,11680,120,charcoal,NA,NA,Radiocarbon Palaeolithic Europe Database v27,"Morel, P. 1992. David G. 1996. Gallia Prehistoire 38: 111-248. F.-X. Chauvière (Ed.), La grotte du Bichon. Un site préhistorique des montagnes neuchâteloises, Neuchâtel, Office et musée cantonal d'archéologie, Hauterive (2008)",NA,13463,13254,13759
GrottedeBichon,n/a,Older Azilian,EAzil_CH,23,6.849723,47.149998,"13,900-12,900",C14,Reliable,Cave,Stratified,Primary/insitu,Homogeneous,TRUE,1980-2000,Chauvière 2008,Switzerland,CH,GrottedeBichon,ETH-4245/UZ-2422,Grotte de Bichon,GrottedeBichon,NA,NA,"Final Palaeolithic, Azilian",NA,NA,10950,180,charcoal,NA,NA,Radiocarbon Palaeolithic Europe Database v27,"Morel, P. 1992. David G. 1996. Gallia Prehistoire 38: 111-248. F.-X. Chauvière (Ed.), La grotte du Bichon. Un site préhistorique des montagnes neuchâteloises, Neuchâtel, Office et musée cantonal d'archéologie, Hauterive (2008)",NA,13463,13254,13759
GrottedeBichon,n/a,Older Azilian,EAzil_CH,23,6.849723,47.149998,"13,900-12,900",C14,Reliable,Cave,Stratified,Primary/insitu,Homogeneous,TRUE,1980-2000,Chauvière 2008,Switzerland,CH,GrottedeBichon,ETH-8774,Grotte de Bichon,GrottedeBichon,NA,NA,"Final Palaeolithic, Azilian",NA,NA,11610,110,femur,Human,NA,Radiocarbon Palaeolithic Europe Database v27,"Morel, P. 1992. David G. 1996. Gallia Prehistoire 38: 111-248. F.-X. Chauvière (Ed.), La grotte du Bichon. Un site préhistorique des montagnes neuchâteloises, Neuchâtel, Office et musée cantonal d'archéologie, Hauterive (2008)",NA,13463,13254,13759
GrottedeBichon,n/a,Older Azilian,EAzil_CH,23,6.849723,47.149998,"13,900-12,900",C14,Reliable,Cave,Stratified,Primary/insitu,Homogeneous,TRUE,1980-2000,Chauvière 2008,Switzerland,CH,GrottedeBichon,ETH-8301,Grotte de Bichon,GrottedeBichon,NA,NA,"Final Palaeolithic, Azilian",NA,NA,11680,120,phalange,Ursus,NA,Radiocarbon Palaeolithic Europe Database v27,"Morel, P. 1992. David G. 1996. Gallia Prehistoire 38: 111-248. F.-X. Chauvière (Ed.), La grotte du Bichon. Un site préhistorique des montagnes neuchâteloises, Neuchâtel, Office et musée cantonal d'archéologie, Hauterive (2008)",NA,13463,13254,13759
GrottedeBichon,n/a,Older Azilian,EAzil_CH,23,6.849723,47.149998,"13,900-12,900",C14,Reliable,Cave,Stratified,Primary/insitu,Homogeneous,TRUE,1980-2000,Chauvière 2008,Switzerland,CH,GrottedeBichon,ETH-8773,Grotte de Bichon,GrottedeBichon,NA,NA,"Final Palaeolithic, Azilian",NA,NA,11760,110,tibia,Human,NA,Radiocarbon Palaeolithic Europe Database v27,"Morel, P. 1992. David G. 1996. Gallia Prehistoire 38: 111-248. F.-X. Chauvière (Ed.), La grotte du Bichon. Un site préhistorique des montagnes neuchâteloises, Neuchâtel, Office et musée cantonal d'archéologie, Hauterive (2008)",NA,13463,13254,13759
GrottedeBichon,n/a,Older Azilian,EAzil_CH,23,6.849723,47.149998,"13,900-12,900",C14,Reliable,Cave,Stratified,Primary/insitu,Homogeneous,TRUE,1980-2000,Chauvière 2008,Switzerland,CH,GrottedeBichon,ETH-8775,Grotte de Bichon,GrottedeBichon,NA,NA,"Final Palaeolithic, Azilian",NA,NA,11360,120,tibia,Ursus,NA,Radiocarbon Palaeolithic Europe Database v27,"Morel, P. 1992. David G. 1996. Gallia Prehistoire 38: 111-248. F.-X. Chauvière (Ed.), La grotte du Bichon. Un site préhistorique des montagnes neuchâteloises, Neuchâtel, Office et musée cantonal d'archéologie, Hauterive (2008)",NA,13463,13254,13759
ZigeunerfelsDE,"E, D",Late Palaeolithic,LPal_SG,23,9.159282,48.087509,"13,900-12,700",C14,Reliable,Rockshelter,Stratified,Primary/insitu,Homogeneous,TRUE,1950-1980,Taute 1972,Southern Germany,SG,ZigeunerfelsDE,Poz-20318,"Zigeunerfels (Schicht E,Schicht D)",ZigeunerfelsDE,"E, D",E,Early curved backed point,NA,NA,11860,60,bone fragment,NA,NA,Radiocarbon Palaeolithic Europe Database v27,Weber J.M. e.a. 2010 QI doi:10.1016/j.quaint.2010.12.002.,NA,13773,13609,13988
ZigeunerfelsDE,"E, D",Late Palaeolithic,LPal_SG,23,9.159282,48.087509,"13,900-12,700",C14,Reliable,Rockshelter,Stratified,Primary/insitu,Homogeneous,TRUE,1950-1980,Taute 1972,Southern Germany,SG,ZigeunerfelsDE,Poz-20370,"Zigeunerfels (Schicht E,Schicht D)",ZigeunerfelsDE,"E, D",E,Early curved backed point,NA,NA,11950,50,metapodial fragment,Artiodacgtyla,NA,Radiocarbon Palaeolithic Europe Database v27,Weber J.M. e.a. 2010 QI doi:10.1016/j.quaint.2010.12.002.,NA,13773,13609,13988
BadBuchauKappel,n/a,Late Palaeolithic,LPal_SG,34,9.594835,48.06538,"12,700-11,700","C14,Environment",Reliable,Openair,Stratified,Primary/insitu,Mixed,TRUE,After 2000,Jochim et al. 2015,Southern Germany,SG,BadBuchauKappel,ETH-42022,Bad Buchau-Kappel,BadBuchauKappel,NA,"(SE 4a); verlagerte Elemente, Zuordnung schwierig",Late Palaeolithic,10025,40,NA,NA,NA,NA,NA,NA,Jochim et al. 2015,NA,11525,11398,11687
JagerhaushohleSchicht13,13,Beuronian A,BeurA_SG,4,8.96594,48.031201,11,C14,Reliable,Cave,Stratified,Primary/insitu,Homogeneous,TRUE,1950-1980,Taute 1971,Southern Germany,SG,JagerhaushohleSchicht13,B-948,Jägerhaushöhle (Schicht 13),JagerhaushohleSchicht13,13,NA,Mesolithic,9600,100,NA,NA,charcoal,NA,NA,Radiocarbon Palaeolithic Europe Database v27,Lanting and van der Plicht 1998,NA,11203,10787,11599
JagerhaushohleSchicht13,13,Beuronian A,BeurA_SG,4,8.96594,48.031201,11,C14,Reliable,Cave,Stratified,Primary/insitu,Homogeneous,TRUE,1950-1980,Taute 1971,Southern Germany,SG,JagerhaushohleSchicht13,B-952,Jägerhaushöhle (Schicht 13),JagerhaushohleSchicht13,13,NA,Mesolithic,9700,120,NA,NA,charcoal,NA,NA,Radiocarbon Palaeolithic Europe Database v27,Lanting and van der Plicht 1998,NA,11203,10787,11599
JagerhaushohleSchicht13,13,Beuronian A,BeurA_SG,4,8.96594,48.031201,11,C14,Reliable,Cave,Stratified,Primary/insitu,Homogeneous,TRUE,1950-1980,Taute 1971,Southern Germany,SG,JagerhaushohleSchicht13,B-950,Jägerhaushöhle (Schicht 13),JagerhaushohleSchicht13,13,NA,Mesolithic,9870,120,NA,NA,charcoal,NA,NA,Radiocarbon Palaeolithic Europe Database v27,Lanting and van der Plicht 1998,NA,11203,10787,11599
JagerhaushohleSchicht13,13,Beuronian A,BeurA_SG,4,8.96594,48.031201,11,C14,Reliable,Cave,Stratified,Primary/insitu,Homogeneous,TRUE,1950-1980,Taute 1971,Southern Germany,SG,JagerhaushohleSchicht13,B-947,Jägerhaushöhle (Schicht 13),JagerhaushohleSchicht13,13,NA,Mesolithic,9950,100,NA,NA,charcoal,NA,NA,Radiocarbon Palaeolithic Europe Database v27,Lanting and van der Plicht 1998,NA,11203,10787,11599
AbriVionnaz1,Couche 11-9.3,Early Mesolithic I,EMeso_CH,4,6.90619,46.295675,"11,800-11,000",C14,Reliable,Rockshelter,Stratified,Primary/insitu,Homogeneous,TRUE,1980-2000,Chaix et al. 2003,Switzerland,CH,"AbriVionnaz1,AbriVionnaz2",CRG-285,Abri Vionnaz,"AbriVionnaz1,AbriVionnaz2",Couche 11-9.3,NA,Early Mesolithic I,8730,100,NA,NA,charcoal,NA,NA,PACEA Database,NA,Not clear whether really from the early Mesolithic layers,9493,9150,9733
AbriVionnaz1,Couche 11-9.3,Early Mesolithic I,EMeso_CH,4,6.90619,46.295675,"11,800-11,000",C14,Reliable,Rockshelter,Stratified,Primary/insitu,Homogeneous,TRUE,1980-2000,Chaix et al. 2003,Switzerland,CH,"AbriVionnaz1,AbriVionnaz2",CRG-286,Abri Vionnaz,"AbriVionnaz1,AbriVionnaz2",Couche 11-9.3,NA,Early Mesolithic I,8450,130,NA,NA,charcoal,NA,NA,PACEA Database,NA,Not clear whether really from the early Mesolithic layers,9493,9150,9733
AbriVionnaz1,Couche 11-9.3,Early Mesolithic I,EMeso_CH,4,6.90619,46.295675,"11,800-11,000",C14,Reliable,Rockshelter,Stratified,Primary/insitu,Homogeneous,TRUE,1980-2000,Chaix et al. 2003,Switzerland,CH,"AbriVionnaz1,AbriVionnaz2",CRG-283,Abri Vionnaz,"AbriVionnaz1,AbriVionnaz2",Couche 11-9.3,NA,Early Mesolithic I,8420,140,NA,NA,charcoal,NA,NA,PACEA Database,NA,Not clear whether really from the early Mesolithic layers,9493,9150,9733
AbriVionnaz2,Couche 11-9.3,Early Mesolithic I,EMeso_CH,4,6.90619,46.295675,"11,800-11,000",C14,Reliable,Rockshelter,Stratified,Primary/insitu,Homogeneous,TRUE,1980-2000,Chaix et al. 2003,Switzerland,CH,"AbriVionnaz1,AbriVionnaz2",CRG-285,Abri Vionnaz,"AbriVionnaz1,AbriVionnaz2",Couche 11-9.3,NA,Early Mesolithic I,8730,100,NA,NA,charcoal,NA,NA,PACEA Database,NA,Not clear whether really from the early Mesolithic layers,9493,9150,9733
AbriVionnaz2,Couche 11-9.3,Early Mesolithic I,EMeso_CH,4,6.90619,46.295675,"11,800-11,000",C14,Reliable,Rockshelter,Stratified,Primary/insitu,Homogeneous,TRUE,1980-2000,Chaix et al. 2003,Switzerland,CH,"AbriVionnaz1,AbriVionnaz2",CRG-286,Abri Vionnaz,"AbriVionnaz1,AbriVionnaz2",Couche 11-9.3,NA,Early Mesolithic I,8450,130,NA,NA,charcoal,NA,NA,PACEA Database,NA,Not clear whether really from the early Mesolithic layers,9493,9150,9733
AbriVionnaz2,Couche 11-9.3,Early Mesolithic I,EMeso_CH,4,6.90619,46.295675,"11,800-11,000",C14,Reliable,Rockshelter,Stratified,Primary/insitu,Homogeneous,TRUE,1980-2000,Chaix et al. 2003,Switzerland,CH,"AbriVionnaz1,AbriVionnaz2",CRG-283,Abri Vionnaz,"AbriVionnaz1,AbriVionnaz2",Couche 11-9.3,NA,Early Mesolithic I,8420,140,NA,NA,charcoal,NA,NA,PACEA Database,NA,Not clear whether really from the early Mesolithic layers,9493,9150,9733
Murat,NA,Early Azilian,EAzil_SWF,1,1.5705,44.8039,"12,500-12,000",C14,Reliable,Rockshelter,Stratified,Primary/insitu,Homogeneous,TRUE,1950-1980,"Lorblanchet 1985,1996",Western France,SWF,Murat,Poz-27955,Murat (UA3),Murat,NA,NA,Upper Magdalenian,NA,NA,12550,80,bone,Reindeer,NA,Radiocarbon Palaeolithic Europe Database v27,Fat Cheung et al. 2014,NA,14804,14437,15206
Murat,NA,Early Azilian,EAzil_SWF,1,1.5705,44.8039,"12,500-12,000",C14,Reliable,Rockshelter,Stratified,Primary/insitu,Homogeneous,TRUE,1950-1980,"Lorblanchet 1985,1996",Western France,SWF,Murat,GifA-92345,Murat (UA2),Murat,Layer 4,NA,Early Azilian,12620,130,NA,NA,NA,NA,NA,Naudinot et al. 2017,NA,NA,14804,14437,15206
Murat,NA,Early Azilian,EAzil_SWF,1,1.5705,44.8039,"12,500-12,000",C14,Reliable,Rockshelter,Stratified,Primary/insitu,Homogeneous,TRUE,1950-1980,"Lorblanchet 1985,1996",Western France,SWF,Murat,Poz-27957,Murat (UA2),Murat,Layer 4,NA,Early Azilian,12430,80,NA,NA,NA,NA,NA,Naudinot et al. 2017,NA,NA,14804,14437,15206
Murat,NA,Early Azilian,EAzil_SWF,1,1.5705,44.8039,"12,500-12,000",C14,Reliable,Rockshelter,Stratified,Primary/insitu,Homogeneous,TRUE,1950-1980,"Lorblanchet 1985,1996",Western France,SWF,Murat,Poz-27958,Murat (UA2),Murat,Layer 4,NA,Early Azilian,12330,80,NA,NA,NA,NA,NA,Naudinot et al. 2017,NA,NA,14804,14437,15206
Murat,NA,Early Azilian,EAzil_SWF,1,1.5705,44.8039,"12,500-12,000",C14,Reliable,Rockshelter,Stratified,Primary/insitu,Homogeneous,TRUE,1950-1980,"Lorblanchet 1985,1996",Western France,SWF,Murat,Poz-27954,Murat (UA3),Murat,NA,NA,NA,NA,NA,12680,80,NA,Reindeer,NA,Radiocarbon Palaeolithic Europe Database v27,Fat Cheung et al. 2014,NA,14804,14437,15206
Imperatrice,NA,Early Azilian,EAzil_SWF,12,-4.375583,48.389083,"12,500-12,000",C14,Reliable,Rockshelter,Stratified,Primary/insitu,Homogeneous,FALSE,After 2000,"Naudinot et al. 2017,2018",Western France,SWF,Imperatrice,Beta-415532,Rocher de l'Impératrice,Imperatrice,NA,NA,Early Azilian,NA,NA,12460,50,charcoal,NA,NA,Naudinot et al. 2017,Naudinot et al. 2017,NA,14409,13808,14825
Imperatrice,NA,Early Azilian,EAzil_SWF,12,-4.375583,48.389083,"12,500-12,000",C14,Reliable,Rockshelter,Stratified,Primary/insitu,Homogeneous,FALSE,After 2000,"Naudinot et al. 2017,2018",Western France,SWF,Imperatrice,Beta-415533,Rocher de l'Impératrice,Imperatrice,NA,NA,Early Azilian,NA,NA,12380,50,charcoal,NA,NA,Naudinot et al. 2017,Naudinot et al. 2017,NA,14409,13808,14825
Imperatrice,NA,Early Azilian,EAzil_SWF,12,-4.375583,48.389083,"12,500-12,000",C14,Reliable,Rockshelter,Stratified,Primary/insitu,Homogeneous,FALSE,After 2000,"Naudinot et al. 2017,2018",Western France,SWF,Imperatrice,Beta-415531,Rocher de l'Impératrice,Imperatrice,NA,NA,Early Azilian,NA,NA,12060,40,charcoal,NA,NA,Naudinot et al. 2017,Naudinot et al. 2017,NA,14409,13808,14825
PortdePenne,NA,Early Laborian,ELab_SWF,4,0.8045,44.3952,"10,500-10,000",C14,Reliable,Openair,Stratified,Primary/insitu,Homogeneous,TRUE,1980-2000,"Langlais et al. 2014,2020",Western France,SWF,"PortdePenne,PortdePennerecent",Ly11702-SacA39173,Port-de-Penne,"PortdePenne,PortdePennerecent",NA,NA,Early Laborian,NA,NA,10140,70,NA,Equus,NA,Detrain et al. 2018,Detrain et al. 2018,NA,12208,11653,12594
PortdePenne,NA,Early Laborian,ELab_SWF,4,0.8045,44.3952,"10,500-10,000",C14,Reliable,Openair,Stratified,Primary/insitu,Homogeneous,TRUE,1980-2000,"Langlais et al. 2014,2020",Western France,SWF,"PortdePenne,PortdePennerecent",Ly9167-SacA28801,Port-de-Penne,"PortdePenne,PortdePennerecent",NA,NA,Early Laborian,NA,NA,10410,50,NA,Bovid,NA,Langlais et al. 2014,Langlais et al. 2014,NA,12208,11653,12594
PortdePenne,NA,Early Laborian,ELab_SWF,4,0.8045,44.3952,"10,500-10,000",C14,Reliable,Openair,Stratified,Primary/insitu,Homogeneous,TRUE,1980-2000,"Langlais et al. 2014,2020",Western France,SWF,"PortdePenne,PortdePennerecent",Ly9168-SacA28802,Port-de-Penne,"PortdePenne,PortdePennerecent",NA,NA,Early Laborian,NA,NA,10440,50,NA,Horse,NA,Langlais et al. 2014,Langlais et al. 2014,NA,12208,11653,12594
PortdePennerecent,NA,Early Laborian,ELab_SWF,4,0.8045,44.3952,"10,500-10,000",C14,Reliable,Openair,Stratified,Primary/insitu,Homogeneous,TRUE,1980-2000,"Langlais et al. 2014,2020",Western France,SWF,"PortdePenne,PortdePennerecent",Ly11702-SacA39173,Port-de-Penne,"PortdePenne,PortdePennerecent",NA,NA,Early Laborian,NA,NA,10140,70,NA,Equus,NA,Detrain et al. 2018,Detrain et al. 2018,NA,12208,11653,12594
PortdePennerecent,NA,Early Laborian,ELab_SWF,4,0.8045,44.3952,"10,500-10,000",C14,Reliable,Openair,Stratified,Primary/insitu,Homogeneous,TRUE,1980-2000,"Langlais et al. 2014,2020",Western France,SWF,"PortdePenne,PortdePennerecent",Ly9167-SacA28801,Port-de-Penne,"PortdePenne,PortdePennerecent",NA,NA,Early Laborian,NA,NA,10410,50,NA,Bovid,NA,Langlais et al. 2014,Langlais et al. 2014,NA,12208,11653,12594
PortdePennerecent,NA,Early Laborian,ELab_SWF,4,0.8045,44.3952,"10,500-10,000",C14,Reliable,Openair,Stratified,Primary/insitu,Homogeneous,TRUE,1980-2000,"Langlais et al. 2014,2020",Western France,SWF,"PortdePenne,PortdePennerecent",Ly9168-SacA28802,Port-de-Penne,"PortdePenne,PortdePennerecent",NA,NA,Early Laborian,NA,NA,10440,50,NA,Horse,NA,Langlais et al. 2014,Langlais et al. 2014,NA,12208,11653,12594
